,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
422,280137006,764191000006112,9000,2G510,2G51000,Foot abnormality - diabetes related,417658010,NA,32,foot abnormality - diabetes related,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
423,280137006,764201000006110,5000,2G5C,2G5C.00,Foot abnormality - diabetes related,417658010,NA,32,foot abnormality - diabetes related,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
424,280137006,5634901000006116,1000,^ESCTDI563490,NA,Diabetic foot,417658010,NA,32,foot abnormality - diabetes related,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
426,284449005,1495356017,6,ESCTCO18-7,NA,Total lipoatrophy,1495356017,NA,32,undefined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
427,284449005,423112012,4,ESCTCO18-4,NA,Congenital total lipodystrophy,423112012,NA,32,undefined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
428,284449005,3029742016,4,ESCTCO18,NA,Congenital generalized lipodystrophy,3029742016,NA,32,undefined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
430,290002008,429970018,60,C10E4-1,C10E411,Unstable type I diabetes mellitus,429970018,NA,32,Unstable type 1 diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
432,290002008,72721000006113,20,C1084-1,C108411,Unstable type I diabetes mellitus,429970018,NA,32,Unstable type 1 diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
434,290002008,429971019,500,C10E4,C10E400,Unstable type 1 diabetes mellitus,429971019,NA,32,Unstable type 1 diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
436,290002008,72711000006117,30,C1084-2,C108412,Unstable type 1 diabetes mellitus,429971019,NA,32,Unstable type 1 diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
438,290002008,5754581000006110,30,^ESCTBR575458,NA,Brittle type 1 diabetes mellitus,2872766016,NA,32,Unstable type 1 diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
440,300641000000105,1628691000006114,10000,9Nl4,9Nl4.00,Seen by general practitioner with special interest in diabetes,532621000000114,NA,37,seen by general practitioner special interest in diabetes,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
441,303059007,5914321000006117,2,^ESCTPO591432,NA,Postpancreatectomy hypoinsulinaemia,445118018,NA,31,Postpancreatectomy hypoinsulinemia (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
442,304752002,5933621000006118,20,^ESCTPE593362,NA,Perceived control of insulin-dependent diabetes,447137014,NA,32,perceived control of insulin-dependent diabetes,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
443,308105005,451410016,40000,2G5A,2G5A.00,O/E - Right diabetic foot at risk,451410016,NA,27,O/E - Right diabetic foot at risk,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
444,308106006,451411017,40000,2G5B,2G5B.00,O/E - Left diabetic foot at risk,451411017,NA,27,O/E - Left diabetic foot at risk,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
445,308113006,147491000006111,3000000,8A17,8A17.00,Self-monitoring of blood glucose,451421013,NA,32,Self-monitoring of blood glucose,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
446,309426007,305158015,200,Kyu03,Kyu0300,Diabetic glomerulopathy,452844015,NA,32,Diabetic glomerulopathy,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
447,309426007,13810021000006111,1,^ESCT1381002,NA,Glomerulopathy due to diabetes mellitus,3775767015,NA,32,Diabetic glomerulopathy,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
448,310425007,5999771000006115,60000,^ESCTDI599977,NA,Diabetes monitoring invitation,453998014,NA,37,Diabetes monitoring invitation (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
449,310505005,454092018,800,ESCTDI23,NA,Diabetic hyperosmolar non-ketotic state,454092018,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
450,310505005,3330159019,600,ESCTDI23-2,NA,HHS - Hyperosmolar hyperglycemic syndrome,3330159019,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
451,310505005,14077381000006115,20,^ESCT1407738,NA,Hyperosmolar non-ketotic state due to diabetes mellitus,3873751010,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
452,310505005,3330160012,500,ESCTDI23-1,NA,HHS - Hyperosmolar hyperglycaemic syndrome,3330160012,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
453,310505005,454093011,90,ESCTDI23-3,NA,HONKS - Diabetic hyperosmolar non-ketotic state,454093011,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
454,311782002,455408014,1000,F4205,F420500,Advanced diabetic retinal disease,455408014,NA,32,Advanced diabetic retinal disease,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
455,311782002,14077471000006114,9,^ESCT1407747,NA,Advanced retinal disease due to diabetes mellitus,3777787015,NA,32,Advanced diabetic retinal disease,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
456,31211000119101,913941000006114,3,C10EG-1,C10EG11,Peripheral angiopathy due to type 1 diabetes mellitus,3315042015,NA,32,insulin dependent diab mell with peripheral angiopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
457,31211000119101,84781000006112,2,C108G-1,C108G11,Type I diabetes mellitus with peripheral angiopathy,3315042015,NA,32,insulin dependent diab mell with peripheral angiopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
458,31211000119101,913931000006116,30,C10EG,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,3315042015,NA,32,insulin dependent diab mell with peripheral angiopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
459,312856000,456646018,100000,8H7f,8H7f.00,Referral to diabetes nurse,456646018,NA,40,Referral to diabetes nurse,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
460,312888008,456686014,100000,9NM0,9NM0.00,Attending diabetes clinic,456686014,NA,37,attending diabetes clinic,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
461,312903003,14077691000006113,400,^ESCT1407769,NA,Mild nonproliferative retinopathy due to diabetes mellitus,3779914017,NA,31,Mild non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
462,312903003,6022611000006112,30,^ESCTMI602261,NA,Mild nonproliferative diabetic retinopathy,2921114017,NA,31,Mild non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
463,312903003,6022581000006116,800,^ESCTMI602258,NA,Mild non-proliferative diabetic retinopathy,2642672017,NA,31,Mild non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
464,312903003,6022601000006114,30,^ESCTMI602260,NA,Mild non proliferative retinopathy,2646865019,NA,31,Mild non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
465,312903003,6022591000006118,40,^ESCTMI602259,NA,Mild nonproliferative retinopathy,1785151013,NA,31,Mild non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
466,312904009,14077701000006113,100,^ESCT1407770,NA,Moderate nonproliferative retinopathy due to diabetes mellitus,3780068012,NA,31,Moderate non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
467,312904009,6022631000006118,30,^ESCTMO602263,NA,Moderate nonproliferative retinopathy,1785152018,NA,31,Moderate non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
468,312904009,6022621000006116,200,^ESCTMO602262,NA,Moderate nonproliferative diabetic retinopathy,1775724010,NA,31,Moderate non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
469,312904009,12224731000006112,300,^ESCT1222473,NA,Moderate non-proliferative diabetic retinopathy,3688869017,NA,31,Moderate non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
470,312905005,6022651000006113,20,^ESCTSE602265,NA,Severe nonproliferative retinopathy,1785155016,NA,32,high risk non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
471,312905005,14077711000006111,80,^ESCT1407771,NA,Severe nonproliferative retinopathy due to diabetes mellitus,3780111013,NA,32,high risk non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
472,312905005,12224761000006115,3,^ESCT1222476,NA,Severe NPDR (nonproliferative diabetic retinopathy),3691865016,NA,32,high risk non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
473,312905005,841011000006112,1000,F4208,F420800,Severe nonproliferative diabetic retinopathy,1775725011,NA,32,high risk non proliferative diabetic retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
474,312906006,14077721000006115,5,^ESCT1407772,NA,Non-high-risk proliferative retinopathy due to diabetes mellitus,3781787019,NA,31,Proliferative diabetic retinopathy - non high risk,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
475,312906006,6022691000006119,30,^ESCTEA602269,NA,Early proliferative diabetic retinopathy,1785158019,NA,31,Proliferative diabetic retinopathy - non high risk,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
476,312906006,6022671000006115,3,^ESCTPR602267,NA,Proliferative diabetic retinopathy - non high risk,456706019,NA,31,Proliferative diabetic retinopathy - non high risk,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
477,312907002,6022731000006110,8,^ESCTHI602273,NA,High risk proliferative retinopathy,1785161018,NA,32,High risk proliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
478,312907002,6022721000006112,300,^ESCTPR602272,NA,Proliferative diabetic retinopathy - high risk,456707011,NA,32,High risk proliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
479,312907002,1785163015,1000,F4207,F420700,High risk proliferative diabetic retinopathy,1785163015,NA,32,High risk proliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
480,312907002,14077731000006117,30,^ESCT1407773,NA,High risk proliferative retinopathy due to diabetes mellitus,3781001013,NA,32,High risk proliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
481,312908007,14077741000006110,1,^ESCT1407774,NA,Quiescent proliferative retinopathy due to diabetes mellitus,3781789016,NA,31,Proliferative diabetic retinopathy - quiescent,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
482,312908007,6022761000006118,10,^ESCTPR602276,NA,Proliferative diabetic retinopathy - quiescent,456708018,NA,31,Proliferative diabetic retinopathy - quiescent,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
483,312909004,14077751000006112,4,^ESCT1407775,NA,Proliferative retinopathy with iris neovascularisation due to diabetes mellitus,3781791012,NA,31,Proliferative diabetic retinopathy - iris neovascularisation,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
484,312910009,6022831000006119,30,^ESCTDI602283,NA,Diabetic vitreous haemorrhage,456713019,NA,31,Diabetic vitreous hemorrhage,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
485,312910009,6022841000006112,2,^ESCTDI602284,NA,Diabetic vitreous hemorrhage,456712012,NA,31,Diabetic vitreous hemorrhage,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
486,312910009,12224771000006110,1,^ESCT1222477,NA,Vitreous haemorrhage with diabetes mellitus,3700141012,NA,31,Diabetic vitreous hemorrhage,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
487,312910009,13810171000006113,20,^ESCT1381017,NA,Vitreous haemorrhage due to diabetes mellitus,3776684014,NA,31,Diabetic vitreous hemorrhage,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
488,312912001,13810181000006111,200,^ESCT1381018,NA,Macular oedema due to diabetes mellitus,3776797019,NA,32,Diabetic macular oedema,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
489,312912001,6022931000006112,30,^ESCTDI602293,NA,Diabetic macular edema,456716010,NA,32,Diabetic macular oedema,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
490,312912001,6022921000006114,20000,^ESCTDI602292,NA,Diabetic macular oedema,456717018,NA,32,Diabetic macular oedema,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
491,313340009,457231013,2000000,9N1v,9N1v.00,Seen in diabetic eye clinic,457231013,NA,37,seen in diabetic eye clinic,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
492,313435000,84461000006114,10,C108A-2,C108A12,Type 1 diabetes mellitus without complication,457326014,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
495,313435000,616621000006115,10000,C1000,C100000,Type 1 diabetes mellitus without complication,457326014,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
498,313435000,84831000006115,5,C108A-1,C108A11,Type I diabetes mellitus without complication,457325013,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
501,313435000,457326014,400,C10EA,C10EA00,Type 1 diabetes mellitus without complication,457326014,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
504,313435000,457325013,100,C10EA-1,C10EA11,Type I diabetes mellitus without complication,457325013,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
507,313435000,6030001000006116,20,^ESCTIN603000,NA,Insulin-dependent diabetes without complication,457327017,NA,32,Type I diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
510,313436004,457330012,1000,C10F9-1,C10F911,Type II diabetes mellitus without complication,457330012,NA,32,Type 2 diabetes mellitus without complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
